wallet_id,wallet_type,wallet_age_days,total_loans,n_repaid,n_liquidated,repayment_rate,total_volume_usd,max_loan_usd,weighted_score,recency_weighted_score,protocol_diversity,avg_health_factor,default_label
0x0000000000000000000000000000000000000fb2,reliable,332,19,18,0,0.9474,339175.48,104927.89,3621898.62,1446278.3401,3,1.549,0
0x0000000000000000000000000000000000000fb3,moderate,585,4,3,1,0.75,26098.25,13876.96,145061.83,86661.7202,1,1.398,0
0x0000000000000000000000000000000000000fb4,reliable,864,16,16,0,1.0,643211.04,261430.04,7568663.14,1836166.2593,4,1.918,0
0x0000000000000000000000000000000000000fb5,reliable,667,13,12,1,0.9231,219853.08,95932.5,1646392.78,388592.1142,6,2.367,0
0x0000000000000000000000000000000000000fb6,risky,419,8,6,2,0.75,174208.09,117283.04,1695716.02,228604.3637,3,1.282,0
0x0000000000000000000000000000000000000fb7,reliable,941,23,23,0,1.0,481213.0,141115.44,5295592.18,1410101.2309,5,2.12,0
0x0000000000000000000000000000000000000fb8,reliable,483,14,13,1,0.9286,161155.37,52055.85,1617724.78,231978.4466,4,1.774,0
0x0000000000000000000000000000000000000fb9,reliable,589,21,21,0,1.0,303576.63,85686.31,3140635.39,1465808.6228,7,1.581,0
0x0000000000000000000000000000000000000fba,moderate,280,9,6,1,0.6667,871979.77,785542.24,10796076.51,938398.3597,1,1.661,0
0x0000000000000000000000000000000000000fbb,reliable,1063,15,15,0,1.0,151104.87,50409.62,1476691.14,338048.7039,4,1.528,0
0x0000000000000000000000000000000000000fbc,moderate,40,13,13,0,1.0,135521.63,90295.3,1427275.72,251248.1618,3,1.688,0
0x0000000000000000000000000000000000000fbd,moderate,395,14,13,1,0.9286,212920.0,144702.59,2346447.69,425912.5365,1,1.337,0
0x0000000000000000000000000000000000000fbe,reliable,83,8,8,0,1.0,67761.31,45534.87,669832.35,142766.9807,7,1.487,0
0x0000000000000000000000000000000000000fbf,moderate,63,2,1,1,0.5,7316.36,5264.17,-6901.63,-2540.8554,2,1.279,1
0x0000000000000000000000000000000000000fc0,moderate,582,5,5,0,1.0,40026.64,15433.35,369717.71,78097.9581,1,1.442,0
0x0000000000000000000000000000000000000fc1,reliable,421,15,15,0,1.0,657191.3,365426.55,7798038.01,2129281.0816,5,1.409,0
0x0000000000000000000000000000000000000fc2,reliable,699,3,3,0,1.0,33115.16,16675.27,317976.83,50453.3706,1,1.783,0
0x0000000000000000000000000000000000000fc3,risky,419,6,3,3,0.5,263851.63,113897.56,689724.51,280638.0977,1,0.953,1
0x0000000000000000000000000000000000000fc4,reliable,857,14,14,0,1.0,159422.48,72187.88,1608310.22,389468.2696,5,1.958,0
0x0000000000000000000000000000000000000fc5,moderate,339,4,4,0,1.0,43002.65,23974.39,417166.75,87406.3517,3,1.678,0
0x0000000000000000000000000000000000000fc6,risky,921,4,2,2,0.5,21906.46,10236.71,94280.53,13603.251,1,0.967,0
0x0000000000000000000000000000000000000fc7,reliable,881,24,24,0,1.0,400540.49,211179.12,4471271.94,1436026.6524,4,1.672,0
0x0000000000000000000000000000000000000fc8,reliable,667,24,24,0,1.0,201528.31,51048.83,1985576.18,461779.0124,6,1.516,0
0x0000000000000000000000000000000000000fc9,reliable,240,17,17,0,1.0,156338.98,60775.2,1557469.57,465751.3516,8,2.187,0
0x0000000000000000000000000000000000000fca,reliable,594,19,17,1,0.8947,112749.51,37376.5,905626.14,112312.622,3,2.193,0
0x0000000000000000000000000000000000000fcb,reliable,175,22,22,0,1.0,402598.42,111200.92,4417758.66,744636.1637,8,2.448,0
0x0000000000000000000000000000000000000fcc,risky,617,5,3,1,0.6,213316.91,146484.12,-339901.07,70787.6586,2,1.059,1
0x0000000000000000000000000000000000000fcd,reliable,137,17,15,2,0.8824,251826.61,54713.75,1976761.98,371422.5081,7,2.147,0
0x0000000000000000000000000000000000000fce,moderate,180,4,4,0,1.0,20560.21,10601.32,183220.59,27456.9621,1,1.394,0
0x0000000000000000000000000000000000000fcf,reliable,1194,11,10,0,0.9091,95010.24,28686.22,760978.69,253691.352,2,2.383,0
0x0000000000000000000000000000000000000fd0,moderate,1111,6,6,0,1.0,169298.23,147857.34,1949931.23,615075.9339,2,1.524,0
0x0000000000000000000000000000000000000fd1,reliable,275,10,8,0,0.8,48972.1,15563.5,350897.31,70820.7004,4,1.553,0
0x0000000000000000000000000000000000000fd2,reliable,1089,16,16,0,1.0,236730.55,66262.82,2436179.24,398099.245,1,2.331,0
0x0000000000000000000000000000000000000fd3,reliable,1018,18,16,1,0.8889,271110.01,97920.17,1674262.09,229842.5417,6,1.739,0
0x0000000000000000000000000000000000000fd4,reliable,408,8,7,0,0.875,71973.15,26268.84,690653.99,175163.3297,8,2.331,0
0x0000000000000000000000000000000000000fd5,reliable,869,10,9,0,0.9,124520.69,50256.76,1236324.82,127757.3787,3,2.031,0
0x0000000000000000000000000000000000000fd6,reliable,1100,17,16,1,0.9412,176121.15,39572.12,1739937.52,695254.8066,8,1.857,0
0x0000000000000000000000000000000000000fd7,reliable,1030,20,19,0,0.95,264890.8,186544.41,2901664.76,681098.5602,1,2.122,0
0x0000000000000000000000000000000000000fd8,reliable,1068,23,21,1,0.913,449518.54,244948.78,4834263.59,1810743.0869,1,1.438,0
0x0000000000000000000000000000000000000fd9,reliable,1186,13,13,0,1.0,176789.89,116374.55,1902816.66,265111.9034,8,2.23,0
0x0000000000000000000000000000000000000fda,reliable,587,19,17,1,0.8947,347461.93,120633.32,3217861.81,880680.6033,2,2.052,0
0x0000000000000000000000000000000000000fdb,moderate,350,5,5,0,1.0,29299.38,23492.35,283085.73,42816.2062,3,1.189,0
0x0000000000000000000000000000000000000fdc,reliable,552,22,20,1,0.9091,171878.88,57593.49,700765.92,266579.439,8,1.639,1
0x0000000000000000000000000000000000000fdd,reliable,400,19,19,0,1.0,509312.02,403617.02,6218148.85,611190.9695,4,2.149,0
0x0000000000000000000000000000000000000fde,reliable,1043,4,4,0,1.0,87632.76,41997.24,895050.46,279308.7489,4,1.401,0
0x0000000000000000000000000000000000000fdf,risky,1187,2,1,0,0.5,382109.74,290771.22,-785694.41,-1130193.6022,3,1.164,1
0x0000000000000000000000000000000000000fe0,reliable,607,6,6,0,1.0,54368.07,32860.8,533032.53,77738.1457,8,1.588,0
0x0000000000000000000000000000000000000fe1,reliable,851,22,21,0,0.9545,453545.4,125678.36,4981196.29,1378877.9379,6,1.482,0
0x0000000000000000000000000000000000000fe2,reliable,530,12,10,2,0.8333,103568.68,36022.87,976819.93,133871.9213,4,2.038,0
0x0000000000000000000000000000000000000fe3,reliable,799,7,7,0,1.0,103164.21,48801.89,1032930.99,109522.8092,3,2.489,0
0x0000000000000000000000000000000000000fe4,reliable,344,14,14,0,1.0,53684.14,26927.52,494476.36,182082.3371,4,2.25,0
0x0000000000000000000000000000000000000fe5,moderate,308,14,14,0,1.0,461755.31,316736.36,5484239.06,513226.4385,1,1.485,0
0x0000000000000000000000000000000000000fe6,reliable,738,21,18,2,0.8571,118346.48,50958.41,1015200.59,144336.9683,5,2.189,0
0x0000000000000000000000000000000000000fe7,reliable,731,12,12,0,1.0,79955.68,43397.81,776377.46,115048.9276,3,1.658,0
0x0000000000000000000000000000000000000fe8,reliable,1017,19,18,1,0.9474,81554.73,18349.38,713758.71,210694.7183,3,1.645,0
0x0000000000000000000000000000000000000fe9,reliable,833,18,17,0,0.9444,570171.12,174821.3,6263338.05,2281939.724,6,1.697,0
0x0000000000000000000000000000000000000fea,moderate,1176,9,8,1,0.8889,4867413.19,4771497.49,74311217.63,23161248.856,1,1.353,0
0x0000000000000000000000000000000000000feb,moderate,923,9,8,1,0.8889,586115.51,463288.02,7365784.29,5842846.0818,2,1.117,0
0x0000000000000000000000000000000000000fec,reliable,1119,19,19,0,1.0,172522.36,37442.5,1674340.98,695848.3974,7,2.002,0
0x0000000000000000000000000000000000000fed,reliable,962,15,13,0,0.8667,157179.63,31649.73,1509696.31,230264.8327,8,2.147,0
0x0000000000000000000000000000000000000fee,reliable,1141,7,7,0,1.0,169625.61,55101.77,1791786.21,394404.169,5,1.547,0
0x0000000000000000000000000000000000000fef,moderate,147,6,6,0,1.0,513885.89,418590.87,6392048.6,3967105.9141,2,1.493,0
0x0000000000000000000000000000000000000ff0,reliable,259,19,19,0,1.0,87476.68,28589.24,806178.16,247306.3336,4,1.905,0
0x0000000000000000000000000000000000000ff1,reliable,734,11,11,0,1.0,331818.95,111735.33,3667179.34,966932.6236,1,1.807,0
0x0000000000000000000000000000000000000ff2,moderate,526,9,5,4,0.5556,43091.86,13171.78,129985.7,51919.5339,3,1.144,0
0x0000000000000000000000000000000000000ff3,reliable,1178,5,5,0,1.0,20096.04,8216.53,170401.99,81832.2168,6,2.218,0
0x0000000000000000000000000000000000000ff4,reliable,309,19,19,0,1.0,567276.16,171324.3,6249806.17,1106181.6385,7,1.401,0
0x0000000000000000000000000000000000000ff5,moderate,455,5,5,0,1.0,72786.82,34007.8,721936.36,88858.81,1,1.413,0
0x0000000000000000000000000000000000000ff6,reliable,52,9,8,1,0.8889,32513.51,11195.19,278417.35,22153.3812,1,2.018,0
0x0000000000000000000000000000000000000ff7,moderate,199,7,6,1,0.8571,164210.6,123151.04,1818291.75,326260.3304,3,1.343,0
0x0000000000000000000000000000000000000ff8,reliable,836,5,5,0,1.0,44683.61,18932.77,425946.18,82557.9497,6,1.992,0
0x0000000000000000000000000000000000000ff9,moderate,413,7,6,0,0.8571,21690.95,5653.62,153333.41,53243.7648,2,1.668,0
0x0000000000000000000000000000000000000ffa,reliable,1010,17,15,2,0.8824,335439.48,175228.22,2381749.92,382762.0364,4,2.104,0
0x0000000000000000000000000000000000000ffb,reliable,1069,14,14,0,1.0,469442.62,156568.89,5395641.02,1554780.4798,3,1.83,0
0x0000000000000000000000000000000000000ffc,moderate,928,11,10,1,0.9091,188547.14,92765.78,1799497.64,389355.8875,3,1.625,0
0x0000000000000000000000000000000000000ffd,reliable,535,8,8,0,1.0,5552.05,3187.71,40251.11,23049.4324,7,1.5,0
0x0000000000000000000000000000000000000ffe,reliable,116,10,10,0,1.0,194553.34,128456.05,2151164.13,222541.97,7,1.582,0
0x0000000000000000000000000000000000000fff,risky,507,1,0,1,0.0,3803.61,3803.61,-15678.42,-2019.7429,1,1.271,1
0x0000000000000000000000000000000000001000,reliable,260,5,4,0,0.8,70496.65,51110.56,-103968.4,-167877.8509,4,1.732,0
0x0000000000000000000000000000000000001001,reliable,753,8,8,0,1.0,18027.73,9894.63,151164.85,53433.0969,8,2.054,0
0x0000000000000000000000000000000000001002,moderate,1179,3,3,0,1.0,15907.25,13752.0,146107.05,26178.6952,2,1.618,0
0x0000000000000000000000000000000000001003,reliable,118,19,18,1,0.9474,197654.57,59326.61,1947673.16,227970.465,2,2.316,0
0x0000000000000000000000000000000000001004,moderate,374,2,1,1,0.5,27115.36,24510.01,-103366.92,-42069.5451,2,1.642,1
0x0000000000000000000000000000000000001005,moderate,304,7,7,0,1.0,357994.55,310207.63,4417067.52,1749951.6159,3,1.599,0
0x0000000000000000000000000000000000001006,reliable,1182,20,19,0,0.95,279680.41,93731.67,2779025.1,1333139.4374,4,1.986,0
0x0000000000000000000000000000000000001007,moderate,799,7,7,0,1.0,208681.55,126676.24,2327548.2,204614.8732,2,1.579,0
0x0000000000000000000000000000000000001008,risky,41,3,2,0,0.6667,1335269.05,1306466.7,-8913010.26,-2991323.5242,3,0.929,0
0x0000000000000000000000000000000000001009,reliable,203,4,4,0,1.0,147871.8,108660.61,1634714.47,232177.3056,8,1.887,0
0x000000000000000000000000000000000000100a,moderate,489,4,2,2,0.5,24749.02,14911.99,-55157.7,-30867.4765,2,1.43,1
0x000000000000000000000000000000000000100b,reliable,762,23,23,0,1.0,339832.99,162096.53,3744982.68,1261585.3324,5,2.103,0
0x000000000000000000000000000000000000100c,reliable,531,24,22,0,0.9167,614915.09,355864.12,344598.29,314363.2988,4,2.339,0
0x000000000000000000000000000000000000100d,reliable,790,6,5,0,0.8333,306642.29,277491.38,3726262.35,2978914.9672,5,1.416,0
0x000000000000000000000000000000000000100e,reliable,669,16,16,0,1.0,354697.96,245682.75,4072456.76,1256540.7628,5,1.703,0
0x000000000000000000000000000000000000100f,reliable,414,10,10,0,1.0,93075.14,59189.88,948880.02,151501.3045,4,2.024,0
0x0000000000000000000000000000000000001010,reliable,150,22,21,1,0.9545,374833.29,202843.57,4049562.64,1369277.626,8,2.078,0
0x0000000000000000000000000000000000001011,reliable,698,10,10,0,1.0,95215.88,48063.95,960373.5,143167.626,5,1.985,0
0x0000000000000000000000000000000000001012,reliable,995,7,7,0,1.0,13400.09,4688.96,104600.7,32505.6694,2,2.128,0
0x0000000000000000000000000000000000001013,risky,705,3,3,0,1.0,104182.92,96667.16,1176282.02,96267.0708,1,1.059,0
0x0000000000000000000000000000000000001014,moderate,239,8,8,0,1.0,120295.02,41505.55,1218426.47,326530.2678,1,1.59,0
0x0000000000000000000000000000000000001015,reliable,1116,8,6,0,0.75,213783.46,147717.2,1790856.13,172206.1476,8,1.793,0
0x0000000000000000000000000000000000001016,reliable,1015,8,6,0,0.75,73769.95,46989.13,601826.72,8723.2916,2,2.226,0
0x0000000000000000000000000000000000001017,moderate,650,8,8,0,1.0,452776.26,328555.49,5440636.87,3972483.7645,2,1.261,0
0x0000000000000000000000000000000000001018,reliable,461,17,16,0,0.9412,310103.27,130533.58,3380878.49,2324859.3595,8,1.773,0
0x0000000000000000000000000000000000001019,reliable,38,5,4,0,0.8,12829.19,9932.52,-26270.92,-1469.6224,2,1.626,0
0x000000000000000000000000000000000000101a,reliable,741,5,4,1,0.8,115618.96,100835.58,1182201.15,259562.0874,3,2.006,0
0x000000000000000000000000000000000000101b,moderate,1135,3,3,0,1.0,46876.14,45970.25,499097.28,29583.5376,2,1.689,0
0x000000000000000000000000000000000000101c,reliable,821,17,17,0,1.0,111962.23,32066.64,1062056.29,179950.865,8,2.266,0
0x000000000000000000000000000000000000101d,reliable,343,3,3,0,1.0,82199.51,77910.22,912474.57,392779.6037,1,2.465,0
0x000000000000000000000000000000000000101e,moderate,260,2,2,0,1.0,6432.02,3243.92,51946.57,16797.6434,1,1.177,0
0x000000000000000000000000000000000000101f,reliable,231,5,5,0,1.0,131667.08,75688.69,1426563.84,436148.2126,3,1.914,0
0x0000000000000000000000000000000000001020,reliable,950,8,8,0,1.0,49362.89,34335.4,478335.67,244275.6584,4,2.297,0
0x0000000000000000000000000000000000001021,moderate,707,3,3,0,1.0,54882.2,45522.6,570143.0,255195.3193,2,1.372,0
0x0000000000000000000000000000000000001022,moderate,809,9,7,2,0.7778,143544.27,59402.01,1380072.67,278963.6232,3,1.658,0
0x0000000000000000000000000000000000001023,moderate,986,3,2,1,0.6667,9612.02,6137.11,502.4,3258.4795,2,1.297,1
0x0000000000000000000000000000000000001024,reliable,850,5,5,0,1.0,98814.29,69483.15,1047397.79,95093.5275,7,2.338,0
0x0000000000000000000000000000000000001025,moderate,966,7,6,1,0.8571,63307.08,28978.62,580874.4,75654.366,2,1.368,0
0x0000000000000000000000000000000000001026,moderate,1026,13,12,1,0.9231,314682.52,259495.91,3697920.55,2413844.938,3,1.592,0
0x0000000000000000000000000000000000001027,reliable,1008,19,17,1,0.8947,500655.58,233734.15,5061111.56,2159298.17,8,2.244,0
0x0000000000000000000000000000000000001028,reliable,114,7,7,0,1.0,11012.05,2755.77,83421.52,31077.6135,6,1.663,0
0x0000000000000000000000000000000000001029,reliable,415,17,17,0,1.0,83629.51,23279.05,752468.49,130360.0871,3,1.457,0
0x000000000000000000000000000000000000102a,reliable,35,24,23,0,0.9583,344938.19,118242.9,1518524.31,-129626.5848,3,1.75,0
0x000000000000000000000000000000000000102b,reliable,1070,12,10,1,0.8333,134205.87,47364.53,1026358.6,50819.8796,6,1.919,0
0x000000000000000000000000000000000000102c,reliable,579,18,18,0,1.0,215879.61,80672.25,2211486.62,1073447.1415,5,1.827,0
0x000000000000000000000000000000000000102d,risky,143,4,1,3,0.25,154775.28,59668.88,-533924.74,-96127.7076,1,1.284,1
0x000000000000000000000000000000000000102e,reliable,305,10,9,1,0.9,57207.08,17463.86,521024.17,77949.227,5,2.016,0
0x000000000000000000000000000000000000102f,moderate,358,10,7,3,0.7,187796.23,49570.53,1176070.11,384628.2446,2,1.325,0
0x0000000000000000000000000000000000001030,risky,600,5,3,2,0.6,65280.46,24947.93,85925.62,17006.6101,1,1.078,1
0x0000000000000000000000000000000000001031,reliable,73,19,17,1,0.8947,46061.35,10149.61,291178.29,123067.4816,4,2.471,0
0x0000000000000000000000000000000000001032,reliable,885,16,13,1,0.8125,887764.41,743116.87,11355449.71,979191.9815,4,1.557,0
0x0000000000000000000000000000000000001033,moderate,78,5,4,1,0.8,21641.89,5747.6,110662.27,15619.9721,1,1.518,0
0x0000000000000000000000000000000000001034,reliable,777,8,8,0,1.0,24480.25,10489.58,210537.78,108446.1039,8,1.531,0
0x0000000000000000000000000000000000001035,moderate,1102,7,6,1,0.8571,230248.86,147958.35,-62855.42,-131772.5597,2,1.611,1
0x0000000000000000000000000000000000001036,moderate,421,3,3,0,1.0,13342.48,7871.31,115000.69,46035.819,2,1.453,0
0x0000000000000000000000000000000000001037,moderate,745,11,9,2,0.8182,58285.7,17455.35,396000.85,126230.0305,3,1.697,0
0x0000000000000000000000000000000000001038,reliable,437,23,23,0,1.0,535763.77,293652.25,6121066.83,722546.9814,1,2.33,0
0x0000000000000000000000000000000000001039,risky,620,6,6,0,1.0,771525.88,609716.36,9967838.31,6341421.7834,3,0.918,0
0x000000000000000000000000000000000000103a,risky,804,2,1,1,0.5,19864.08,9993.13,46640.46,2264.4493,3,0.928,0
0x000000000000000000000000000000000000103b,reliable,86,8,7,1,0.875,26121.46,10611.66,74436.86,43627.4738,7,2.288,1
0x000000000000000000000000000000000000103c,reliable,614,20,18,0,0.9,387883.82,239472.1,3837030.55,344118.9214,7,2.131,0
0x000000000000000000000000000000000000103d,reliable,510,12,12,0,1.0,215717.73,58646.49,2215534.38,434697.9909,4,1.406,0
0x000000000000000000000000000000000000103e,risky,834,3,2,1,0.6667,33415.02,25938.26,317267.59,139999.7886,3,0.951,0
0x000000000000000000000000000000000000103f,reliable,489,11,11,0,1.0,111003.44,40753.79,1084566.62,254947.5707,1,2.397,0
0x0000000000000000000000000000000000001040,reliable,621,15,15,0,1.0,369693.61,65924.5,3948374.59,1160824.4116,7,1.459,0
0x0000000000000000000000000000000000001041,reliable,1028,12,12,0,1.0,150495.41,83689.33,1572381.98,181977.728,3,2.076,0
0x0000000000000000000000000000000000001042,reliable,796,21,21,0,1.0,398076.51,198969.51,4493118.07,2558809.3721,1,2.375,0
0x0000000000000000000000000000000000001043,reliable,1086,24,22,0,0.9167,301397.13,111451.65,3075507.64,624914.2493,5,2.136,0
0x0000000000000000000000000000000000001044,moderate,531,3,3,0,1.0,54379.94,49899.74,575101.26,54698.408,1,1.16,0
0x0000000000000000000000000000000000001045,reliable,739,10,9,1,0.9,45323.7,12009.83,225695.84,71287.3462,7,1.557,1
0x0000000000000000000000000000000000001046,reliable,149,15,14,0,0.9333,201089.87,42893.62,1797211.57,611670.6014,4,2.433,0
0x0000000000000000000000000000000000001047,reliable,1098,11,10,1,0.9091,209173.94,109399.07,2271815.97,803825.462,3,1.405,0
0x0000000000000000000000000000000000001048,moderate,897,13,11,1,0.8462,170708.62,44284.41,1606870.35,208791.8952,2,1.654,0
0x0000000000000000000000000000000000001049,moderate,1157,10,10,0,1.0,207675.44,128250.64,2309012.24,728609.2491,3,1.36,0
0x000000000000000000000000000000000000104a,moderate,46,11,10,1,0.9091,43957.27,16058.44,318405.15,44007.2431,3,1.682,0
0x000000000000000000000000000000000000104b,reliable,750,17,14,1,0.8235,156007.56,56787.12,1354428.09,126602.8214,7,1.666,0
0x000000000000000000000000000000000000104c,reliable,867,20,18,0,0.9,617269.17,295107.52,5859210.17,2331416.1766,8,1.431,0
0x000000000000000000000000000000000000104d,moderate,1022,11,10,0,0.9091,241660.46,183022.42,2627669.95,389957.9359,1,1.696,0
0x000000000000000000000000000000000000104e,reliable,695,11,11,0,1.0,111231.88,56963.1,1161354.28,164457.5696,2,2.079,0
0x000000000000000000000000000000000000104f,reliable,992,4,4,0,1.0,41510.21,28026.78,402193.95,54842.9072,3,1.402,0
0x0000000000000000000000000000000000001050,reliable,64,11,11,0,1.0,93141.3,24302.75,874351.11,105512.6655,7,1.531,0
0x0000000000000000000000000000000000001051,moderate,128,2,2,0,1.0,68753.62,67584.94,759878.73,44925.0828,1,1.245,0
0x0000000000000000000000000000000000001052,reliable,1133,6,6,0,1.0,81977.71,38748.22,846586.16,256911.7131,1,2.032,0
0x0000000000000000000000000000000000001053,reliable,82,12,11,1,0.9167,155035.54,71802.97,1456510.08,651673.993,4,1.967,0
0x0000000000000000000000000000000000001054,moderate,374,9,9,0,1.0,69890.25,44530.62,692276.76,478589.301,1,1.427,0
0x0000000000000000000000000000000000001055,reliable,1076,11,11,0,1.0,112973.85,61349.85,1143100.25,118737.7865,4,1.439,0
0x0000000000000000000000000000000000001056,reliable,608,14,14,0,1.0,147840.49,44350.79,1471187.42,446748.9918,1,1.868,0
